Field ID,Field Mnemonic,Data License Category,Field Type
BS537,BS_TAKAFUL_NET_RECEIVABLES,Fundamentals,Real
BS538,BS_TAKAFUL_LOANS,Fundamentals,Real
BS539,BS_TAKAFUL_FIXED_INCOME,Fundamentals,Real
BS540,BS_TAKAFUL_EQUITY_SECURITIES,Fundamentals,Real
BS541,BS_TAKAFUL_REAL_ESTATE_INV_IJARA,Fundamentals,Real
BS542,BS_TAKAFUL_OTHER_INVESTMENTS,Fundamentals,Real
BS543,BS_TAKAFUL_DEFERRED_POLICY_COSTS,Fundamentals,Real
BS544,BS_TAKAFUL_NET_FIXED_ASSETS,Fundamentals,Real
BS545,BS_TAKAFUL_OTHER_ASSETS,Fundamentals,Real
BS546,BS_TAKAFUL_TOTAL_ASSETS,Fundamentals,Real
BS547,BS_TAKAFUL_OUTSTDG_CLAIMS_LOSSES,Fundamentals,Real
BS548,BS_TAKAFUL_PREMIUM_RESERVES,Fundamentals,Real
BS549,BS_TAKAFUL_DUE_INSURERS,Fundamentals,Real
BS550,BS_TAKAFUL_TOTAL_LIABILITIES,Fundamentals,Real
BS551,BS_TAKAFUL_POLICYHOLDER_SURPLUS,Fundamentals,Real
BS552,BS_TAKAFUL_RETAINED_SURPLUS,Fundamentals,Real
BS553,BS_TAKAFUL_UNCLAIMED_SURPLUS,Fundamentals,Real
BS554,BS_TAKAFUL_TOTAL_LIAB_SURPLUS,Fundamentals,Real
BS629,BS_PENS_INVESTED_GOVT_BONDS,Fundamentals,Real
BS630,BS_INVEST_DIRECT_FINANCE_LEASES,Fundamentals,Real
BS631,BS_PREPAID_EXPENSES,Fundamentals,Real
BS633,BS_COLLATERAL_ASSETS,Fundamentals,Real
BS634,BS_RESTRICTED_CASH,Fundamentals,Real
BS635,BS_RESTRICTED_INVESTMENTS,Fundamentals,Real
BS636,BS_RESTRICTED_DEFERRED_CHARGES,Fundamentals,Real
BS637,BS_RESTRICTED_RECEIVABLES,Fundamentals,Real
BS638,BS_OTHER_RESTRICTED_ASSETS,Fundamentals,Real
BS639,BS_TOTAL_RESTRICTED_ASSETS,Fundamentals,Real
BS640,BS_LT_RECEIVABLES,Fundamentals,Real
BS641,BS_INFRASTRUCTURE_ASSETS,Fundamentals,Real
BS642,BS_OTHER_CAPITAL_ASSETS,Fundamentals,Real
BS643,BS_TOTAL_CAPITAL_ASSETS,Fundamentals,Real
BS644,BS_ACCRUED_LIABILITIES,Fundamentals,Real
BS645,BS_DUE_TO_COMPONENT_UNITS,Fundamentals,Real
BS646,BS_INTEREST_PAYABLE_LIABILITIES,Fundamentals,Real
BS647,BS_UNEARNED_REVENUE,Fundamentals,Real
BS648,BS_COLLATERAL_OBLIGATIONS,Fundamentals,Real
BS649,BS_PENS_INVESTED_CORP_BONDS,Fundamentals,Real
BS650,BS_CURR_PORTION_LT_DEBT,Fundamentals,Real
BS651,BS_CURRENT_PORTION_LT_LIABS,Fundamentals,Real
BS652,BS_PENS_INVESTED_DOM_EQUITIES,Fundamentals,Real
BS653,BS_INVESTED_CAP_ASSETS_NET_DEBT,Fundamentals,Real
BS654,BS_RESTRICTED_NET_ASSETS,Fundamentals,Real
BS655,BS_UNRESTRICTED_NET_ASSETS,Fundamentals,Real
BS656,BS_TOTAL_NET_ASSETS,Fundamentals,Real
BS657,BS_TOTAL_LIABILITIES_NET_ASSETS,Fundamentals,Real
BS658,BS_YEAR_1_PRINCIPAL,Fundamentals,Real
BS659,BS_YEAR_1_INTEREST,Fundamentals,Real
BS660,BS_YEAR_1_TOTAL_DEBT_PAYMENTS,Fundamentals,Real
BS661,BS_YEAR_2_PRINCIPAL,Fundamentals,Real
BS662,BS_YEAR_2_INTEREST,Fundamentals,Real
BS663,BS_YEAR_2_TOTAL_DEBT_PAYMENTS,Fundamentals,Real
BS664,BS_YEAR_3_PRINCIPAL,Fundamentals,Real
BS665,BS_YEAR_3_INTEREST,Fundamentals,Real
BS666,BS_YEAR_3_TOTAL_DEBT_PAYMENTS,Fundamentals,Real
BS667,BS_YEAR_4_PRINCIPAL,Fundamentals,Real
BS668,BS_YEAR_4_INTEREST,Fundamentals,Real
BS669,BS_YEAR_4_TOTAL_DEBT_PAYMENTS,Fundamentals,Real
BS670,BS_YEAR_5_PRINCIPAL,Fundamentals,Real
BS671,BS_YEAR_5_INTEREST,Fundamentals,Real
BS672,BS_YEAR_5_TOTAL_DEBT_PAYMENTS,Fundamentals,Real
BS673,BS_BEYOND_YEAR_5_PRINCIPAL,Fundamentals,Real
BS674,BS_BEYOND_YEAR_5_INTEREST,Fundamentals,Real
BS675,BS_BEYOND_YEAR_5_TOTAL_DEBT,Fundamentals,Real
BS676,BS_PURCHASE_OBLIGATIONS,Fundamentals,Real
BS677,BS_FV_ASSETS_REC_NET_ADJ,Fundamentals,Real
BS678,BS_FV_LIAB_REC_NET_ADJ,Fundamentals,Real
BS679,BS_FV_ASSETS_NREC_LEVEL_1,Fundamentals,Real
BS680,BS_FV_ASSETS_NREC_LEVEL_2,Fundamentals,Real
BS681,BS_FV_ASSETS_NREC_LEVEL_3,Fundamentals,Real
BS682,BS_FV_ASSETS_NREC_TOTAL,Fundamentals,Real
BS683,BS_FV_LIAB_NREC_LEVEL_1,Fundamentals,Real
BS684,BS_FV_LIAB_NREC_LEVEL_2,Fundamentals,Real
BS685,BS_FV_LIAB_NREC_LEVEL_3,Fundamentals,Real
BS686,BS_FV_LIAB_NREC_TOTAL,Fundamentals,Real
BS687,BS_FV_NREC_LEVEL_3_GAIN_LOSS,Fundamentals,Real
BS688,BS_POPULATION,Fundamentals,Real
BS689,BS_LABOR_FORCE,Fundamentals,Real
BS690,BS_TOTAL_EMPLOYMENT,Fundamentals,Real
BS691,BS_UNEMPLOYMENT_RATE,Fundamentals,Real
BS692,BS_PER_CAPITA_PERSONAL_INCOME,Fundamentals,Real
BS693,BS_STATE_MEDIAN_PERSONAL_INCOME,Fundamentals,Real
BS694,BS_MEDIAN_FAMILY_INCOME,Fundamentals,Real
BS695,BS_STATE_MEDIAN_FAMILY_INCOME,Fundamentals,Real
BS696,BS_STUDENT_ENROLLMENT,Fundamentals,Real
BS697,BS_EXPENDITURES_PER_PUPIL,Fundamentals,Real
BS698,BS_MEDIAN_HOUSEHOLD_INCOME,Fundamentals,Real
BS699,BS_FULL_MARKET_VALUE,Fundamentals,Real
BS700,BS_FULL_MARKET_VALUE_PER_CAPITA,Fundamentals,Real
BS701,BS_ASSESSED_VALUE,Fundamentals,Real
BS702,BS_TAX_RT_PER_THOUSAND_ASSD_VAL,Fundamentals,Real
BS703,BS_CURRENT_TAX_COLLECTION_RATE,Fundamentals,Real
BS704,BS_TOP_TEN_TAXPYR_ASSD_VAL,Fundamentals,Real
BS705,BS_TOP_TEN_TAXPYR_PERC_ASSD_VAL,Fundamentals,Real
BS706,BS_TOP_TAXPYR_ASSD_VAL,Fundamentals,Real
BS707,BS_2ND_HIGHEST_TAXPYR_ASSD_VAL,Fundamentals,Real
BS708,BS_3RD_HIGHEST_TAXPYR_ASSD_VAL,Fundamentals,Real
BS709,BS_4TH_HIGHEST_TAXPYR_ASSD_VAL,Fundamentals,Real
BS710,BS_5TH_HIGHEST_TAXPYR_ASSD_VAL,Fundamentals,Real
BS711,BS_6TH_HIGHEST_TAXPYR_ASSD_VAL,Fundamentals,Real
BS712,BS_7TH_HIGHEST_TAXPYR_ASSD_VAL,Fundamentals,Real
BS713,BS_8TH_HIGHEST_TAXPYR_ASSD_VAL,Fundamentals,Real
BS714,BS_9TH_HIGHEST_TAXPYR_ASSD_VAL,Fundamentals,Real
BS715,BS_10TH_HIGHEST_TAXPYR_ASSD_VAL,Fundamentals,Real
BS716,BS_LAST_REVALUATION_YEAR,Fundamentals,Month/Year
BS717,BS_NEXT_REVALUATION_YEAR,Fundamentals,Month/Year
BS718,BS_GEN_FD_OTHER_RECEIVABLES,Fundamentals,Real
BS719,BS_GEN_FD_INTERFUND_RECEIVABLES,Fundamentals,Real
BS720,BS_AMTS_DUE_FROM_OTHER_GOVTS,Fundamentals,Real
BS721,BS_GEN_FD_DUE_FROM_OTHER_FUNDS,Fundamentals,Real
BS722,BS_GEN_FD_OTHER_ASSETS,Fundamentals,Real
BS723,BS_GEN_FD_DUE_TO_OTHER_FUNDS,Fundamentals,Real
BS724,BS_AMTS_DUE_TO_OTHER_GOVTS,Fundamentals,Real
BS725,BS_GEN_FD_DUE_TO_OTHER_CPT_UNITS,Fundamentals,Real
BS726,BS_GEN_FD_ADVANCE_COLLECTIONS,Fundamentals,Real
BS727,BS_GEN_FD_TAX_OVERPAYMENTS,Fundamentals,Real
BS728,BS_GEN_FD_INTERFUND_PAYABLES,Fundamentals,Real
BS729,BS_GEN_FD_TOTAL_LIABILITIES,Fundamentals,Real
BS730,BS_GEN_FD_FUND_BALANCES,Fundamentals,Real
BS731,BS_GEN_FD_RESERVED_ENCUMBRANCES,Fundamentals,Real
BS732,BS_GEN_FD_RESERVED_SURPLUS_REVS,Fundamentals,Real
BS733,BS_GEN_FD_RESERVED_OTHER,Fundamentals,Real
BS734,BS_GEN_FD_UNRSRVD_GENERAL_FUND,Fundamentals,Real
BS735,BS_GEN_FD_UNRSRVD_SPCL_REV_FUNDS,Fundamentals,Real
BS736,BS_GEN_FD_UNRSRVD_CAPT_PROJ_FUND,Fundamentals,Real
BS737,BS_GEN_FD_TOTAL_FUND_BALANCES,Fundamentals,Real
BS738,BS_GEN_FD_TOT_LIABS_&_FUND_BALS,Fundamentals,Real
BS739,BS_INTERNATIONAL_EQUITIES,Fundamentals,Real
BS740,BS_PRIVATE_EQUITIES,Fundamentals,Real
BS741,BS_SECURITIES_LENDING_ASSETS,Fundamentals,Real
BS742,BS_PENSION_FX_CONTRACT_ASSETS,Fundamentals,Real
BS743,BS_PENSION_RECEIVABLES,Fundamentals,Real
BS744,BS_PENSION_DUE_FROM_OTHER_FUNDS,Fundamentals,Real
BS745,BS_PENSION_PAYABLE_TO_OTH_GOVTS,Fundamentals,Real
BS746,BS_PENSION_DUE_TO_OTHER_FUNDS,Fundamentals,Real
BS747,BS_PENSION_SECS_LENDING_OBLIGS,Fundamentals,Real
BS748,BS_PENSION_FX_CONTRACTS_LIABS,Fundamentals,Real
BS749,BS_TOTAL_PENSION_LIABILITIES,Fundamentals,Real
BS750,BS_NET_ASSETS_HELD_IN_PENS_TRUST,Fundamentals,Real
BS751,BS_FAIR_VALUE_DERIVATIVES_NET,Fundamentals,Real
BS752,BS_SOLVENCY_RATIO,Fundamentals,Real
BS753,BS_ELEC_GENER_CAPACITY,Fundamentals,Real
BS754,BS_UNRSRVD_DESIGNATED_FUND_BALS,Fundamentals,Real
BS755,BS_UNRSRVD_UNDESIGNATED_FD_BALS,Fundamentals,Real
BS756,BS_RENTAL_EXPENSE_YR_2_5,Fundamentals,Real
BS757,BS_RENTAL_EXPENSE_YR_2_3,Fundamentals,Real
BS758,BS_RENTAL_EXPENSE_YR_4_5,Fundamentals,Real
BS759,BS_TOTAL_SUBLEASE_INCOME,Fundamentals,Real
BS760,BS_PV_FUTURE_MIN_OP_LEASE_OBL,Fundamentals,Real
BS761,BS_CAPITAL_LEASE_CURRENT,Fundamentals,Real
BS762,BS_CAPITAL_LEASE_YR_1,Fundamentals,Real
BS763,BS_CAPITAL_LEASE_YR_2,Fundamentals,Real
BS764,BS_CAPITAL_LEASE_YR_3,Fundamentals,Real
BS765,BS_CAPITAL_LEASE_YR_4,Fundamentals,Real
BS766,BS_CAPITAL_LEASE_YR_5,Fundamentals,Real
BS767,BS_CAPITAL_LEASE_YR_2_5,Fundamentals,Real
BS768,BS_CAPITAL_LEASE_YR_2_3,Fundamentals,Real
BS769,BS_CAPITAL_LEASE_YR_4_5,Fundamentals,Real
BS770,BS_CAPITAL_LEASE_BEYOND_YR_5,Fundamentals,Real
BS771,BS_TOTAL_FUT_VAL_CAPITAL_LEASE,Fundamentals,Real
BS772,BS_DEBT_SCHEDULE_YR_2_5,Fundamentals,Real
BS773,BS_DEBT_SCHEDULE_YR_2_3,Fundamentals,Real
BS774,BS_DEBT_SCHEDULE_YR_4_5,Fundamentals,Real
BS775,BS_CONTRACTUAL_OBLIG_YEAR_2_5,Fundamentals,Real
BS776,AUTHORIZED_SHARES,Fundamentals,Integer
BS777,BS_WEIGHTED_AVG_FV_PER_OPTION,Fundamentals,Real
BS778,BS_STOCK_OPTION_VAL_MODEL,Fundamentals,Integer
BS779,BS_DEBT_PER_CAPITA,Fundamentals,Real
BS780,BS_TOTAL_DIRECT_DEBT,Fundamentals,Real
BS781,BS_TOTAL_OVERLAPPING_DEBT,Fundamentals,Real
BS782,BS_OPTIONS_EXERCISABLE,Fundamentals,Real
BS855,BS_TIER1_COMMON_EQUITY,Fundamentals,Real
BS856,BS_TIER1_COM_EQUITY_RATIO,Fundamentals,Real
BS861,BS_BOND_ISSUANCE_COSTS,Fundamentals,Real
BS862,BS_WASTEWATER_PLANT,Fundamentals,Real
BS893,CAPITAL_LEASE_INTEREST,Fundamentals,Real
CA002,CP_EUSD_TID,Corporate Actions,Real
CA003,CP_EUSD_TID_SW,Corporate Actions,Real
CA004,CP_ACTION_STATUS,Corporate Actions,Character
CA005,CP_MAND_OPT_STATUS,Corporate Actions,Character
CA006,CP_COMP_BID_PREMIUM,Corporate Actions,Real
CA007,CP_COMP_BID_DT,Corporate Actions,Date
CA107,CP_ACCOUNTING_METHOD,Corporate Actions,Integer
CA108,CP_ACCR_VALUE,Corporate Actions,Boolean
CA109,CP_ACQUIRED_BY,Corporate Actions,Character
CA110,CP_ACQUIS_TYP,Corporate Actions,Integer
CA111,CP_ADDED_AMT,Corporate Actions,Real
CA112,CP_ADDRESS,Corporate Actions,Character
CA113,CP_ADJ,Corporate Actions,Real
CA114,CP_ADJ_DT,Corporate Actions,Date
CA115,CP_ADVISORS,Corporate Actions,Bulk Format
CA116,CP_ADVISORS_NUM,Corporate Actions,Integer
CA117,CP_AGENT,Corporate Actions,Character
CA118,CP_AGENT_RIGHTS,Corporate Actions,Boolean
CA119,CP_AMT,Corporate Actions,Real
CA120,CP_AMT_CASH,Corporate Actions,Real
CA121,CP_AMT_CNVD,Corporate Actions,Real
CA122,CP_AMT_COMP,Corporate Actions,Real
CA123,CP_AMT_MISSED,Corporate Actions,Real
CA124,CP_AMT_NON_COMP,Corporate Actions,Real
CA125,CP_AMT_PER_BOND,Corporate Actions,Real
CA126,CP_AMT_REM,Corporate Actions,Real
CA127,CP_AMT_RETIRED,Corporate Actions,Real
CA128,CP_AMT_TENDER,Corporate Actions,Real
CA129,CP_AMT_TYP,Corporate Actions,Integer
CA130,CP_AMT1,Corporate Actions,Real
CA131,CP_AMT2,Corporate Actions,Real
CA132,CP_AMT3,Corporate Actions,Real
CA133,CP_ARBITRAGE_PROF,Corporate Actions,Real
CA134,CP_ATTORNEY,Corporate Actions,Character
CA135,CP_AUTO_CONSENT,Corporate Actions,Boolean
CA136,CP_BANCR_STATUS,Corporate Actions,Integer
CA137,CP_BANCR_TYP,Corporate Actions,Integer
CA138,CP_BANK_CONV,Corporate Actions,Boolean
CA140,CP_BASIS_PTS,Corporate Actions,Real
CA141,CP_BLIND_PUT,Corporate Actions,Boolean
CA142,CP_BLUE_SKY,Corporate Actions,Boolean
CA143,CP_BOND_HOLDER_MEET_DT,Corporate Actions,Date
CA144,CP_SPPL_AMT,Corporate Actions,Real
CA145,CP_BREAKDWN_LETTER,Corporate Actions,Boolean
CA146,CP_BROKER_PROVISION,Corporate Actions,Boolean
CA147,CP_BUYBACK_TYP,Corporate Actions,Integer
CA148,CP_CALL_CONDITION,Corporate Actions,Integer
CA149,CP_CALL_DT,Corporate Actions,Date
CA150,CP_CALL_PX,Corporate Actions,Real
CA151,CP_CALL_TYP,Corporate Actions,Integer
CA152,CP_CALLED,Corporate Actions,Integer
CA153,CP_CALLED_IN,Corporate Actions,Integer
CA154,CP_CASE,Corporate Actions,Character
CA155,CP_CASH,Corporate Actions,Real
CA156,CP_CASH_AMT,Corporate Actions,Real
CA157,CP_CASH_FLAG,Corporate Actions,Integer
CA158,CP_CASH_IN_LIEU,Corporate Actions,Real
CA159,CP_CASH_PRORATION_CASH_FLAG,Corporate Actions,Integer
CA160,CP_CASH_PRORATION_CASH_VAL,Corporate Actions,Real
CA161,CP_CASH_PRORATION_PAY_TYP,Corporate Actions,Integer
CA162,CP_CASH_PRORATION_STOCK_FLAG,Corporate Actions,Integer
CA163,CP_CASH_PRORATION_STOCK_VAL,Corporate Actions,Real
CA164,CP_CASH_VAL,Corporate Actions,Real
CA165,CP_CERTIFICATION,Corporate Actions,Boolean
CA166,CP_CERTIFICATION_DT,Corporate Actions,Character
CA167,CP_CHG_WRT_REASON,Corporate Actions,Integer
CA168,CP_CLAIM,Corporate Actions,Character
CA169,CP_CLAIM_DT,Corporate Actions,Date
CA170,CP_CLASS_BEGIN_DT,Corporate Actions,Date
CA171,CP_CLASS_CLAIM,Corporate Actions,Real
CA172,CP_CLASS_END_DT,Corporate Actions,Date
CA173,CP_COLLAR,Corporate Actions,Bulk Format
CA174,CP_COLLAT_PCT1,Corporate Actions,Integer
CA175,CP_COLLAT_PCT2,Corporate Actions,Integer
CA176,CP_COLLAT_TYP1,Corporate Actions,Integer
CA177,CP_COLLAT_TYP2,Corporate Actions,Integer
CA178,CP_COMMENCE_DT,Corporate Actions,Date
CA179,CP_COMP_DT,Corporate Actions,Date
CA180,CP_COMPLAINT_DT,Corporate Actions,Date
CA181,CP_COMPLETED_DT,Corporate Actions,Date
CA182,CP_COND_DEPOSIT,Corporate Actions,Boolean
CA183,CP_CONSENT,Corporate Actions,Boolean
CA184,CP_CONSENT_DT,Corporate Actions,Date
CA185,CP_CONSENT_FEE,Corporate Actions,Real
CA186,CP_CONSENT_PAY,Corporate Actions,Real
CA187,CP_CONSENT_RECORD_DT,Corporate Actions,Date
CA188,CP_CONSENT_TIME,Corporate Actions,Character
CA189,CP_CONSENT_TIME_ZONE,Corporate Actions,Integer
CA190,CP_CONSOLIDATION_DT,Corporate Actions,Date
CA191,CP_CONTING_PAY,Corporate Actions,Boolean
CA192,CP_CONV,Corporate Actions,Integer
CA193,CP_CONV_DT,Corporate Actions,Date
CA194,CP_CONV_PX_REASON,Corporate Actions,Integer
CA195,CP_CONV_UNTIL,Corporate Actions,Date
CA196,CP_COST,Corporate Actions,Real
CA197,CP_COUNTER_PARTY,Corporate Actions,Character
CA198,CP_CPN,Corporate Actions,Real
CA199,CP_CPN_PAID_DT,Corporate Actions,Date
CA200,CP_CPN_TYP,Corporate Actions,Integer
CA201,CP_CRNCY,Corporate Actions,Character
CA202,CP_CUR_PREMIUM,Corporate Actions,Real
CA203,CP_CUR_RES_FUND_BAL,Corporate Actions,Real
CA204,CP_CUR_TOT_VAL,Corporate Actions,Real
CA205,CP_DBT_AMT,Corporate Actions,Real
CA206,CP_DBT_ID_BB,Corporate Actions,Integer
CA207,CP_DBT_ID_BB_COMP,Corporate Actions,Integer
CA208,CP_DBT_ID_BB_SEC,Corporate Actions,Integer
CA209,CP_DBT_RDMP_CALL_REASON,Corporate Actions,Integer
CA210,CP_DBT_RDMP_CALL_TYP,Corporate Actions,Integer
CA211,CP_DBT_RDMP_PUT_TYP,Corporate Actions,Integer
CA212,CP_DBT_VAL,Corporate Actions,Real
CA213,CP_DEADLINE_DT,Corporate Actions,Date
CA214,CP_DEADLINE_TIME,Corporate Actions,Character
CA215,CP_DEADLINE_TIME_ZONE,Corporate Actions,Integer
CA216,CP_DEADLINE_TYP,Corporate Actions,Integer
CA217,CP_DEALER,Corporate Actions,Integer
CA218,CP_DEALER_AGREE,Corporate Actions,Boolean
CA219,CP_DEBT,Corporate Actions,Real
CA220,CP_DEBT_FLAG,Corporate Actions,Integer
CA221,CP_DEBT_SERV_PAY_DT,Corporate Actions,Date
CA222,CP_DEFAULT_CASH_FLAG,Corporate Actions,Integer
CA223,CP_DEFAULT_DBT_FLAG,Corporate Actions,Integer
CA224,CP_DEFAULT_PAY_STATUS,Corporate Actions,Integer
CA225,CP_DEFAULT_SETTLE_TYP,Corporate Actions,Integer
CA226,CP_DEFAULT_STATUS,Corporate Actions,Integer
CA227,CP_DEFAULT_STOCK_FLAG,Corporate Actions,Integer
CA228,CP_DEFAULT_TYP,Corporate Actions,Integer
CA229,CP_DEFEASED,Corporate Actions,Date
CA230,CP_DEFENDANT,Corporate Actions,Bulk Format
CA231,CP_DELETE_REASON,Corporate Actions,Integer
CA232,CP_DEPOSIT_PX,Corporate Actions,Real
CA233,CP_DEPOSITARY,Corporate Actions,Integer
CA234,CP_DESPATCH_DT,Corporate Actions,Date
CA235,CP_DETAIL_FLAG,Corporate Actions,Integer
CA236,CP_DIP_AMT,Corporate Actions,Real
CA237,CP_DIP_FINANCIER,Corporate Actions,Integer
CA238,CP_DISSENT,Corporate Actions,Boolean
CA239,CP_DISSENT_DT,Corporate Actions,Date
CA240,CP_DISSENT_STATE1,Corporate Actions,Character
CA241,CP_DISSENT_STATE2,Corporate Actions,Character
CA242,CP_DIST_AMT,Corporate Actions,Real
CA243,CP_DIST_COURT,Corporate Actions,Character
CA244,CP_DIST_DT,Corporate Actions,Date
CA245,CP_DIST_PCT,Corporate Actions,Real
CA246,CP_DT_FLAG,Corporate Actions,Integer
CA247,CP_DUE_BILL_RED_DT,Corporate Actions,Date
CA248,CP_DUTCH_AUCTION_MAX_PX,Corporate Actions,Real
